CODI_ATC;NOMBRE
S01AA;OFTALMOLOSA CUSI AUREOMICINA
S01CA;OFTALMOLOSA CUSI BLEFARIDA
S01AA;OFTALMOLOSA CUSI CLORAMFENICOL
S01CA;OFTALMOLOSA CUSI DE ICOL
S01BA;OFTALMOLOSA CUSI DEXAMETASONA
S01AA;OFTALMOLOSA CUSI ERITROMICINA
S01AA;OFTALMOLOSA CUSI GENTAMICINA
S01BA;OFTALMOLOSA CUSI HIDROCORTISONA
S01CA;OFTALMOLOSA CUSI MEDRICOL
S01AA;OFTALMOLOSA CUSI OXITETRACICLINA
S01CA;OFTALMOLOSA CUSI PREDNISONA NEOMICINA
S01AA;OFTALMOTRIM
S01CA;OFTALMOTRIM DEXA
S01AA;OFTALMOWELL
S01GA;OFTINAL
N02AA;OGLOS
S01GA;OJOSBEL BAÑO OCULAR
S01GA;OJOSBEL COLIRIO
N02BA;OKAL
N02BA;OKALDOL CON CAFEINA
R05X;OKALGRIP
R05FA;OKALTUS
S01GX;OKEYE
N05AH;OLANZAPINA
N05AH;OLANZAPINA FLAS
N05AH;OLAPIN
C10AD;OLBEMOX
D07AC;OLFEX
R03BA;OLFEX BUCAL
R01AD;OLFEX NASAL
C01DA;OLICARD
C01DA;OLICARD RETARD
B05BA;OLICLINOMEL
B05XX;OLIGO PLUS
B05XA;OLIGOSTANDARD
B05BA;OLIMEL
C09CA;OLMETEC
C09DA;OLMETEC PLUS
J01CA;OLMOPEN
R03DC;OLMORAN
C10AX;OMACOR
A02BC;OMAPREN
M01AB;OMBOLAN
A02BC;OMEPRAZOL
A06AD;OMESAL
G03GB;OMIFIN
N05BA;OMNALIO
A11AA;OMNIBIONTA
G04CA;OMNIC
G04CA;OMNIC OCAS
V08AB;OMNIGRAF
V08AB;OMNIPAQUE
V08CA;OMNISCAN
V08CA;OMNISCAN UNIQUE
V08AB;OMNITRAST
H01AC;OMNITROPE
N06BA;OMOZIN
A02BC;OMPRANYT
R03AC;ONBREZ BREEZHALER
L01AC;ONCO TIOTEPA
L02BB;ONCOSAL
V09IB;ONCOSCINT CR
L03AX;ONCOTICE
A04AA;ONDANSETRON
A10BH;ONGLYZA
D01AE;ONICO FITEX
D10BA;ONILIS
R03CC;ONSUKIL
R03AC;ONSUKIL INHALADOR
M01AX;ONTOSEIN
D01AE;ONY-TEC
S01GX;OPATANOL
C09CA;OPENVAS
C09DA;OPENVAS PLUS
S01CA;OPHTACORTINE
A02BC;OPIREN
A02BC;OPIREN FLAS
A06AX;OPOBYL
H02AB;OPOCORTIN
H02AB;OPOCORTIN FUERTE
A06AD;OPONAF
M01AE;OPTAJUN
N02BB;OPTALGIN
N02BB;OPTALIDON
S01XA;OPTAVA
V08CA;OPTIMARK
R06AX;OPTIMIN
V08AB;OPTIRAY
V08DA;OPTISON
B03BA;OPTOVITE B12
S01XA;OPTRELAM
S01XA;OPTREX BAÑO OCULAR
S01XA;OPTREX COLIRIO
G03XC;OPTRUMA
J07BF;OPVAX ANTIPOLIO ORAL
A03ED;ORAGALIN ESPASMOLITICO
A05AB;ORAGALIN LACER
A07CA;ORAL REHIDR SAL
V01AA;ORALAIR INICIO
A07EB;ORALCROM
A07CA;ORALESPER
A01AC;ORALSONE
A01AB;ORALSPRAY
N02AA;ORAMORPH
N05AG;ORAP
N05AG;ORAP FUERTE
S01EC;ORATROL
J01CF;ORBENIN
L04AA;ORENCIA
A16AX;ORFADIN
A02AD;ORFEN
N05BA;ORFIDAL
C02CA;ORFIDORA
H01CC;ORGALUTRAN
G03DC;ORGAMETRIL
A11EA;ORGANZYMA B FUERTE
J01MB;ORIBIOX
L02BG;ORIMETEN
N07BC;ORLAAM
L02BB;ORMANDYL
R05DA;ORMESUL
R01BA;ORNADE
R01BA;ORNASEC SPANSULE
A05BA;ORNICETIL
J02AC;OROMIC
G04BX;OROTRIC
N02BA;ORRAVINA
C01BD;ORTACRONE
D08AG;ORTO DERMO
R01AB;ORTO NASAL
J01CE;ORTOPEN
J01CA;ORTOPEN BALSAMICO
M01AE;ORUDIS
M02AA;ORUDIS GEL TOPICO
M01AE;ORUDIS RETARD
A12AX;OSEOFORT
H05BA;OSEOTOTAL
H05BA;OSEOTOTAL NASAL
M05BC;OSIGRAFT
R03AC;OSLIF BREEZHALER
B05BC;OSMOFUNDINA
B05BC;OSMOFUNDINA CONCENTRADA
V04CX;OSMOHALE
N03AB;OSPOLOT
H05BA;OSPOR
M05BX;OSSEOR
A12CX;OSSOPAN
H05BA;OSTEOBION
H05BA;OSTEOBION NASAL
A12AA;OSTEOCAL
A12AX;OSTEOMERCK
A12AA;OSTEOPOR
A12AA;OSTEOTONO CALCICO
A12AX;OSTEOVIT
H05BA;OSTETAN NASAL
M05BA;OSTEUM
A12AX;OSTINE
A12AA;OSTRAM
V03AE;OSVAREN
A12AX;OSVICAL
A12AX;OSVICAL D
S02DA;OTALGAN
S02CA;OTIX
S02CA;OTO DIFUSOR GOTAS OTICAS
S02CA;OTO NEOMICIN CALMANTE
S02CA;OTO VITNA
S02DC;OTOCERUM
S02AA;OTOCIPRIN OTICO
S02DA;OTOGEN CALMANTE
S02CA;OTOGEN HIDROCORTISONA
S02CA;OTOGEN PREDNISOLONA
S02CA;OTOMIDRIN
S02CA;OTONINA
S02AA;OTOSAT
S02DA;OTOSEDOL
S02CA;OTOSEDOL BIOTICO
S02CA;OTOSPORIN
J01DD;OTREON
R01AB;OTRIDUO
R01AA;OTRIVIN
R01AA;OTRIVIN MENTOL
G03CA;OVESTINON
G03CA;OVESTINON OVULOS
G03GA;OVITRELLE
G03AA;OVOPLEX
G03AA;OVORESTA MICRO
L01XA;OXALIPLATINO
L01XA;OXALIQUID
R06AE;OXATOKEY
N03AF;OXCARBAZEPINA
N03AF;OXCARMYLAN
L02BA;OXEPRAX
D08AX;OXIC MERC
C04AX;OXICEBRAL
N02AA;OXICODONA
D10AE;OXIDERMA
D04AA;OXIDERMIOL ANTIHIST
D06CA;OXIDERMIOL ENZIMA
D07AC;OXIDERMIOL FUERTE
D02AF;OXIDERMIOL LASSAR
N01AX;OXIDO NITROSO  MEDICINAL
V03AN;OXIGENO MEDICINAL
D08AX;OXIMEN
R01AA;OXIMETAZOLINA
G04BE;OXIMUM
R03AC;OXIS TURBUHALER
A14AA;OXITOSONA
P02CA;OXITOVER
L01XA;OXITROPIC
R06AE;OXLETI
J01MB;OXOBOI
C07AB;OXODAL
G04AB;OXOINEX
D05BA;OXSORALEN
N02AA;OXYCONTIN
N02AA;OXYNORM
N02AA;OXYNORM CONCENTRADO
R03DB;OZOPULMIN ANTIASMATICO
S01BA;OZURDEX
N05BA;PACIUM
L01CD;PACLITAXEL
N06CA;PAIDENUR
M01AE;PAIDOFEBRIL
A06AG;PAIDOLAX
R01BA;PAIDOTERIN DESCONGESTIVO
A09AC;PAIGASTROL
C07AG;PALACIMOL
A11AA;PALADAC CON MINERALES
A09AA;PALCOSIL
N02AX;PALEXIA RETARD
N05BA;PALIATIN
N02AA;PALLADONE CONTINUS
N05CM;PALLIDAN
R07AX;PALMIDROL
A06AB;PALMIL
M05BA;PAMIDRONATO DISODICO
M05BA;PAMIFOS
P02CX;PAMOXAN
N02BE;PANADOL
N02BE;PANADOL C
N02BE;PANADOL CAFEINA
C01DA;PANCARDIOL
A09AA;PANCREAS LACER
A09AA;PANCREASE
V04CK;PANCREOLAURYL
A09AA;PANCRIPEPSINA
A05AA;PANCROPHIL COMPUESTO
C10AX;PANESCLERINA
J01CA;PANESTES
J01CA;PANESTES RETARD
J02AB;PANFUNGOL
D01AC;PANFUNGOL TOPICO
G01AF;PANFUNGOL VAGINAL
J01CR;PANGAMOX
B03BA;PANHOR CASEN
A09AA;PANKREOFLAT
A09AA;PANKREOFLAT SEDANTE
A09AA;PANKREON
A09AA;PANKREON FUERTE
C10AB;PANLIPAL
M02AX;PANOSOMA LINIMENTO
S02CA;PANOTILE GOTAS OTICAS
D10AE;PANOXYL
D10AE;PANOXYL WASH
A02BC;PANPROTON
N02BE;PANRECTAL
L01XX;PANRETIN
A02BC;PANTECTA
A11HA;PANTENIL
D11AX;PANTENIL SOLU
A15AA;PANTOBAMIN
A11DB;PANTOBE COENZIMATICO
A11AA;PANTOBIONTA
D10AF;PANTODRIN
J01BA;PANTOFENICOL
C10AA;PANTOK
C10AA;PANTOK FORTE
A02BC;PANTOLOC CONTROL
J01FA;PANTOMICINA ES
A02BC;PANTOPRAZOL
A09AA;PAPINE
N02BE;PARACETAMOL
N02BE;PARACETAMOL/CODEINA
R05DA;PARACODINA
N02BE;PARAFLUDETEN
R06AX;PARALERGIN
L01XA;PARAPLATIN
C09CA;PARAPRES
C09DA;PARAPRES PLUS
C09DA;PARAPRES PLUS FORTE
N06AB;PARATONINA
D09AA;PARCHE SOR VIRGINIA
M01AB;PARESTON
A02BC;PARIET
J07BE;PARIORIX VAC ANTIPAROTID
A02BC;PARIZAC
A02AF;PARKELANTA
D03AX;PARKELASE
G01AA;PARKELASE CHLOROMYCETIN
R05DA;PARLATOS
G02CB;PARLODEL
N06AF;PARNATE
M01AC;PAROCIN
N06AB;PAROTUR
N06AB;PAROXETINA
A03ED;PARPON HUBBER
J06BB;PARUMAN BERNA
N05CM;PASANG
D01AC;PASEDON
N05CM;PASIFLORA
N05BX;PASSIFLORINE
A01AD;PASTA ANALGESICA
D02AB;PASTA LASSAR
N01BA;PASTILLAS ANESTESIC
R05CA;PASTILLAS ANTISEP GARG
R02AA;PASTILLAS ANTISEPTICAS GARG
R05FA;PASTILLAS DR ANDREU
R05CA;PASTILLAS JUANOLA
R02AB;PASTILLAS KOKI
R05CA;PASTILLAS PECTORALES KELY
A04AD;PAUSEDAL
M03AC;PAVULON
L01CD;PAXENE
N06AA;PAXTIBI
R05FA;PAZBRONQUIAL
N02AX;PAZITAL
B05BA;PE 900
N02AB;PECFENT
C05CA;PECITROL
R05DA;PECTOBAL DEXTRO
R05CB;PECTODRILL
C01DX;PECTORIS
R05CZ;PECTOSAN AMPICILINA
R05CB;PECTOX
J01CA;PECTOX AMPICILINA
R05CB;PECTOX LISINA
C01EB;PEDEA
N02BE;PEDIAPIRIN
J01MA;PEFLACINE
J01FA;PEFLODEN
L03AB;PEGASYS
L03AB;PEGINTRON
D07AC;PEITEL
J01CE;PEKAMIN
J01CE;PEKAMIN ANTIALERGICO
J01AA;PELEDOX
N05CD;PELSON
R03DB;PELSONFILINA
L02BB;PENCIAL
D06BB;PENCICLOVIR
J01CA;PENGLOBE
J01CE;PENIBIOT
J01CE;PENIBIOT LIDOCAINA
J01CE;PENIBIOT RETARD
J01CE;PENICILINA
J01CE;PENICILINA G
J01CE;PENILEVEL
J01CE;PENILEVEL RETARD
J01CA;PENIMASTER
J01CE;PENIROGER
J01CE;PENIROGER RETARD
J01CA;PENISINTEX BALSAMICO
R05CZ;PENISINTEX BRONQUIAL
P01CX;PENTACARINAT
V09CA;PENTACIS
J07CA;PENTACT
D06CA;PENTAL FORTE
D06CA;PENTALMICINA
P01CX;PENTAMIDINA
A07EC;PENTASA
J07CA;PENTAVAC
N02AD;PENTAZOCINA
N01AF;PENTOTHAL SODICO
C05CA;PENTOVENA
C04AD;PENTOXIFILINA
J01CA;PENTREXYL
J01CA;PENTREXYL BALSAMIC
A02BA;PEPCID
A02AX;PEPDUAL
A02AB;PEPSAMAR
A02BC;PEPTICUM
C03CA;PERBILEN
C03CA;PERBILEN RAPID
A01AB;PERBORATO SODICO
M04AA;PERCILAN
C01DA;PERCORINA
R05DA;PERDURETAS CODEINA
R05DB;PEREBRON
R05DB;PEREBRON FTE
N02BE;PERFALGAN
C08CA;PERFUDAL
A11BA;PERFUS MULTIVITAMINICO
A03AX;PERGASTRIC
N04BC;PERGOLIDA DECROX
G03GA;PERGONAL
G03GA;PERGOVERIS
R06AX;PERIACTIN
B05BA;PERIAMIN
G03FB;PERIFEM
N06BX;PERIKA
C09AA;PERINDOPRIL
C09BA;PERINDOPRIL/INDAPAMIDA
B05BA;PERIPHRAMINE
B05BA;PERIPLASMAL
B05CB;PERITOFUNDINA
B05DA;PERITOFUNDINA GLUCOSADA
B05DB;PERITOFUNDINA POTASICA
C01DA;PERITRATE
C01DA;PERITRATE CON FENOBARBI
C01DA;PERITRATE CON NITROGLI
N02CC;PERLIC
D08AX;PERMANGANATO POTAS
P03AC;PERME-CURE
G04CX;PERMIXON
B05BA;PERNUTRIN
D10AE;PEROXACNE
D10AE;PEROXIBEN
M01AX;PEROXINORM
B01AC;PERSANTIN
C08CA;PERTENSAL
C01DA;PERTIL RETARD
N05BA;PERTRANQUIL
J06BB;PERTUSSIBULINA
N07CA;PERVASUM
A13AA;PERVIOLONA
A03FA;PESALIN
D01AC;PEVARYL
N06BC;PEYONA
A02AG;PH 3
N04BC;PHARKEN
R05X;PHARMAGRIP
R05X;PHARMAGRIP FORTE 
R05X;PHARMAGRIP DUO
A11AA;PHARMATON COMPLEX
A02DA;PHAZYME
B01AB;PHIVOR
R02AB;PHONAL
R02AA;PHONAL SPRAY
V03AE;PHOSLO
V03AE;PHOSPHOSORB
B05ZB;PHOXILIUM
G03XA;PHYSEX LEO
B05DB;PHYSIONEAL
G02CX;PHYTO SOYA
G02CX;PHYTO SOYA FORTE
N01BX;PICASUM
C02LA;PICTEN
V08AA;PIELOGRAF
D11AX;PIGMENTASA
A11JC;PIL FOOD
C10AB;PILDER
B03AE;PILDORAS FERRUG SANATORI
A06AB;PILDORAS ZENINAS
R05FB;PILKA GOTAS
R05DB;PILKA SUPOSITORIOS
S01EB;PILOCARPINA LLORENS
D11AX;PILOVITAL
D11AH;PIMECROLIMUS
D08AK;PINTACROM
A10BG;PIOGLITAZONA
A01AD;PIORLIS
A01AB;PIORREOL
J01CR;PIPERACILINA/TAZOBACTAM
J01CE;PIPERCILINA
J01CA;PIPERZAM
J01CA;PIPRIL
J01MA;PIPROL
N06BX;PIRACETAM
N06BX;PIRACETAM COMPLEX
N05BA;PIRALONE
L01DB;PIRARUBICINA
J04AK;PIRAZINAMIDA
N02BA;PIRECILINA
N02BB;PIRENIL RECTAL
M01AE;PIREXIN
R03DA;PIRIDASMIN
N02BE;PIRINASOL
J01CA;PIROBIOTIC
V09BA;PIROFOSFATO DE SODIO
D11AC;PIROXGEL
M01AC;PIROXICAM
H01BB;PITOCIN
H01BA;PITRESSIN TANATO
J01CA;PIVACILIN BASE
J01CA;PIVADILON
J01CA;PIVAMISER
J01CA;PIVAMPICILINA
N05BA;PLACINORAL
L01XA;PLACIS
A06AC;PLANTABEN
A06AC;PLANTAGO
A06AC;PLANTAGO OVATA
A10BX;PLANTAGUAR
N06AX;PLANTALIA HIPERICO
A06AC;PLANTASOR
A06AC;PLANTAX
B05AA;PLASBUMIN
D06AX;PLASIMINE
D03AX;PLASKINE NEOMICINA
B05AA;PLASMA HUM ANTIEMOFILICO
B05AA;PLASMA HUMANO PFRIMMER
B05BB;PLASMA LYTE
B05BB;PLASMALYTE
B05AA;PLASMAPROTEINAS
B05AA;PLASMAVOLUME REDIBAG
B05XA;PLASMOID
B05XA;PLAST APYR
B05BB;PLAST APYR FISIOLOGICO
B05BA;PLAST APYR GLUCOSADO
B05BB;PLAST APYR GLUCOSALINO
B05BA;PLAST APYR LEVULOSA
D03AX;PLASTENAN
D03AX;PLASTENAN NEOMICINA
D03AX;PLASTENAN POMADA
J01BA;PLASTODERMO
L01XA;PLATINWAS
L01XA;PLATISTIL
B01AC;PLAVIX
G02CX;PLEGINER
C08CA;PLENDIL
V08AA;PLENIGRAF
J01MA;PLENOLYT
N05AN;PLENUR
A11AA;PLEO VITAMIN
A13AA;PLEOCORTEX
A04AD;PLEOCORTEX B6
A13AA;PLEON
B01AC;PLETAL
A10BF;PLUMAROL
J01AA;PLUMBIOT
R03DC;PLURALAIS
A11AB;PLURIBIOS
N04BD;PLURIMEN
A11AA;PLUROCOMPLEX
R03AK;PLUSVENT
R03AK;PLUSVENT ACCUHALER
J07AL;PNEUMO
J07AL;PNEUMOVAX
J07AL;PNU-INMUNE
B03AA;PODERFERRIC
B03AB;PODERTONIC
N05BA;PODIUM
R06AB;POLARAMINE
R05CA;POLARAMINE EXPECTORANTE
D04AA;POLARAMINE TOPICO
S01GX;POLEDIN
A11JC;POLI ABE
A03AA;POLIBUTIN
A05CA;POLICOLINOSIL
A09AA;POLIDASA
B05BB;POLIELECTRO GLUCO
B05BB;POLIELECTRO SIMPL
D10AB;POLIGLICOL ANTI ACNE
J07BF;POLIO SABIN
R01AD;POLIRINO
D08AG;POLIVIDONA YODADA
A11AA;POLIVITAENDIL MINERAL
S01CA;POLY PRED
J06BA;POLYGLOBIN
P02CX;POLYQUIL
D11AC;POLYTAR
D11AC;POLYTAR PLUS
R05X;POMADA ALCANFORADA
D06AX;POMADA ANTIBIOTICA LIADE
C05AA;POMADA ANTIHEMORR
D04AX;POMADA BELLADONA
D06CA;POMADA HERIDAS ASENS
D02AB;POMADA INFANTIL VERA
D08AX;POMADA MERCURIAL
S01CA;POMADA OC ANTIBLEF ECZEM
S01CA;POMADA OC ANTIBLEFARICA
S01AA;POMADA OC AUREOMICINA
S01AA;POMADA OC CLORAMFENICOL
S01CA;POMADA OC DEXAFENICOL
S01CA;POMADA OC HIDROC CLORANF
S01AD;POMADA OC IDU
S01CA;POMADA OC KANCINOLONA
S01AA;POMADA OC TRIANTIBIOTIC
S01AA;POMADA OCULOS EPITELIZANTE
S01CA;POMADA OCULOS HIDROCORTISONA NEOMICINA
D04AX;POMADA PPTADO BLANC
D08AX;POMADA QUEMADURAS ASENS
M02AX;POMADA REVULSIVA
D06CA;POMADA SULFAMIDA ORRAVAN
D06BA;POMADA WILFE
A08AA;PONDERAL
A08AA;PONDERAL RETARD
A08AA;PONDINIL
N02AX;PONTALSIC
N05AL;PORFANIL INF SUPOS
N03AX;POSEDRINE
D07CB;POSITON UNGUENTO 60 G
G03AC;POSTFEMIN
G03AD;POSTINOR
B05BB;POTASICO BIEFFE ME
B05XA;POTASIO 20 MEQ SALINA FISIO
B05XA;POTASIO BIOMENDI EN GLUCOSA
B05XA;POTASIO G.E.S EN GLUCOSA
B05XA;POTASIO GRIFOLS EN GLUCOSA
B05XA;POTASIO SALINA BIOMENDI
B05XA;POTASIO SALINA G.E.S
A12BA;POTASION
A13AA;POTENCIATOR
J01DD;POTENDAL
D08AG;POVIDONA YODADA
D07CC;POXIDER
B01AE;PRADAXA
L01DB;PRALIFAN
N04BC;PRAMIMYLAN
N04BC;PRAMIPEXOL
D04AB;PRAMOX
A10BX;PRANDIN
A15AA;PRANZO
C10AA;PRAREDUCT
C10AA;PRAVASTATINA
C04AX;PRAXILENE
G02CA;PRE PAR
J01CA;PRECOPEN
R05CZ;PRECOPEN MUCOLITICO
A05BA;PRECURGEN
S01BA;PRED FORTE
D07CA;PREDNI AZULENO
H02AB;PREDNISONA
C09BA;PREDONIUM
N02AE;PREFIN
G03XA;PREGNYL
N06BX;PRELIDITA
G03CA;PREMARIN
G03CA;PREMARIN VAGINAL
G03FA;PREMELLE
G03FB;PREMELLE CICLICO
M01AX;PRENAZON
H05AA;PREOTACT
C05AX;PREPARACION H
G02AD;PREPIDIL JERINGA-GEL
A03FA;PREPULSID
N06AB;PRESAR
S01HA;PRESCAINA LLORENS
C08CA;PRESDETEN
H01BA;PRESINEX
C08CA;PRESLOW
C09AA;PRESSITAN
C09BA;PRESSITAN PLUS
C09BA;PRETERAX
A13AA;PREVALON
J07AL;PREVENAR
C10AA;PREVENCOR
J05AE;PREZISTA
N02BG;PRIALT
A07DA;PRICILONE
R05X;PRIDIO
N05AL;PRIDONAL
G04BX;PRILIGY
J01DD;PRIMAFEN
B05BA;PRIMENE
A14AA;PRIMOBOLAN DEPOT
G03DC;PRIMOLUT NOR
G03FB;PRIMOSISTON
G03FB;PRIMOSISTON FUERTE
S01GX;PRIMOVER
V08CA;PRIMOVIST
A03FA;PRIMPERAN
A03FA;PRIMPERAN COMPLEX
G02CX;PRIMSOJA
J01DA;PRINDERIN
J01DB;PRINDERIN MUCOLIT
J01DA;PRINDEX MUCOLITICO
C09AA;PRINIVIL
C09BA;PRINIVIL PLUS
J07BD;PRIORIX
B05ZB;PRIOSOL POTASIO
B05ZB;PRIOSOL SIN POTASIO
N06AB;PRISDAL
B05ZB;PRISMASOL
C10AA;PRITADOL
C09CA;PRITOR
C09DA;PRITOR PLUS
J06BA;PRIVIGEN
R01AA;PRIVINA
J01MA;PRIXAR
R06AX;PRO ACTIDIL
N02BE;PRO EFFERALGAN
A02BC;PRO ULCO
L02BB;PROBIC
A05AB;PROBILIN
N01BA;PROCAINA SERRA
R03CC;PROCATEROL
G03FB;PROCICLO
C01EB;PROCORALAN
L02AE;PROCRIN
L02AE;PROCRIN DEPOT
L02AE;PROCRIN MENSUAL
L02AE;PROCRIN SEMESTRAL
L02AE;PROCRIN TRIMESTRAL
C05AA;PROCTIUM
C05AX;PROCTOLOG
A07EA;PROCTOSTEROID
M01AB;PRODAMOX
G02CB;PRODELION
J01AA;PRODERMA
A05C;PRODESSAL
J07BB;PRODIGRIP
G03GA;PROFASI HP
B03AB;PROFER
G03AA;PROFINIX
J01MA;PROFLOX
C02CA;PROGANDOL
C02CA;PROGANDOL NEO
G03DA;PROGEFFIK
D11AX;PROGESTOGEL
D11AX;PROGESTOSOL
G03DA;PROGEVERA
L04AD;PROGRAF
G03FA;PROGYLUTON
G03CA;PROGYNON DEPOT
G03CA;PROGYNOVA
V08CA;PROHANCE
B02AB;PROLASTINA
N06BC;PROLERT
L03AC;PROLEUKIN
M05BX;PROLIA
G03AA;PROLORFIN
G03DA;PROLUTON DEPOT
R03CC;PROMAXOL
N06DA;PROMETAX
N03AA;PROMINAL
J01XB;PROMIXIN
G04CX;PRONITOL
R05FA;PRONTAL
N02BE;PRONTINA
R05X;PROPALGINA PLUS
N02BE;PROPALGINA PS
D11AX;PROPECIA
G02AD;PROPESS 5 SISTEMAS LIBERACION VAGINAL
J01FA;PROPIOCINE
B02BD;PROPLEX T COMPL FACTO IX
N01AX;PROPOFOL
N02BA;PROPYRE
J01CA;PROSBIS
G04CB;PROSCAR
D02AB;PROSKIN
L02BB;PROSTACUR
G02AD;PROSTAGLANDINA
G04CX;PROSTAMAL
N07AA;PROSTIGMINE
G04CX;PROSTUROL
V03AB;PROTAMINA
M01AB;PROTAXIL
A07DA;PROTECTOR
M05BX;PROTELOS
A05BA;PROTENZIMA
A13AA;PROTERGAN
N06AA;PROTHIADEN
B02BD;PROTHROMPLEX IMMUNO TIM4
B03AB;PROTOFERRON
A11JA;PROTOGOTAS
A02BC;PROTONER
D11AH;PROTOPIC
A11BA;PROTOVIT
N01AX;PROTOXIDO DE NITROGENO MEDICINAL AIR LIQUIDE B10
V03AN;PROTOXIDO DE NITROGENO MEDICINAL MESSER
J01AA;PROVIMICINA
J01CE;PROVIPEN
J01CE;PROVIPEN BENZATINA
J01CE;PROVIPEN PROCAINA
G03BB;PROVIRON
C10AA;PROVISACOR
V04CX;PROVOCHOLINE
M01AE;PROXEN
M02AA;PROXEN TOPICO
N06AB;PROZAC
N06AB;PROZAC SEMANAL
A06AB;PRUINA
D04AX;PRULIT
A02BC;PRYSMA
R01BA;PSEUDOEFEDRINA
A03CB;PSICO BLOCAN
N05AL;PSICOCEN
N05CM;PSICOSOMA
N05CX;PSICOSOMA SOLUCION
N05AH;PSICOTRIC
N05BA;PSIQUIWAS
D05AC;PSORANTRAL
D05AA;PSORIASDIN
D05AA;PSORIASDIN CORTICOIDE
R03DA;PULMENO
R01AX;PULMEX
R03BA;PULMICORT
R05CZ;PULMO BORBALAN
J01FA;PULMO HUBBER ANTIB
R05CZ;PULMO MENAL
J01RA;PULMO VINCO ORAL
J01CA;PULMODUPLEX
R05FA;PULMOFASA
R05CA;PULMOFASA ANTIHISTAMINICO
R03DA;PULMOFILINA
R05CZ;PULMONILO SYNERGIUM
J01AA;PULMONILO SYNERGIUM FTE 
R05CZ;PULMOSPIN
R05CZ;PULMOSTERIN META
R05CZ;PULMOSTERIN RETARD
J01AA;PULMOTROPIC
R05CB;PULMOZYME
A06AB;PUNTUAL
A06AB;PUNTUALEX
G03GA;PUREGON
A06AB;PURGANTE ALEMAN
A06AB;PURGANTE ORRAVAN
V03AX;PURIFICADOR HEPATI RENAL
A06AB;PURSENID
G04CX;PYAFRICUM
V04CX;PYLORI CHEK
A02BA;PYLORID
J01CA;PYOPEN
A01AD;PYRALVEX
G03AB;QLAIRA
V10BX;QUADRAMET
A02BA;QUANTOR
N05AH;QUDIX
A05AA;QUENOBILAN
A05AA;QUENOCOL
N05AH;QUENTIAX
D02AB;QUERATIL
B02BX;QUERCETOL HEMOSTATICO
B02BA;QUERCETOL K
N05AH;QUETIAMYLAN
N06BX;QUETZAL
N05CD;QUIEDORM
C03AX;QUIMODRIL
S01XA;QUIMOTRASE OFTALMICO
J01AA;QUIMPE ANTIBIOTICO
A13AA;QUIMPE VITAMIN
A11CB;QUIMPE VITAMIN A D3 MASIVO
A11CC;QUIMPE VITAMIN D3
A11CC;QUIMPE VITAMIN D3 FORTE
N02BB;QUIMPEDOR
C09AA;QUINAPRIL
C09BA;QUINAPRIL/HIDROCLOROTIAZIDA
C01BA;QUINICARDINA
D05AA;QUINORTAR
J01GB;QUINTAMICINA
N06AA;QUINUPRINE
J01MA;QUIPRO
M01AE;QUIRALAM
M02AA;QUIRGEL
D11AF;QUOCIN
D10AF;QUODERM
N07BA;QUOMEM
C08CX;QUOTA
N01BX;QUTENZA
R03BA;QVAR
R03BA;QVAR AUTOHALER
A02BC;RABEPRAZOL
A02AF;RABRO
A01AB;RACESTYPTINE
A01AB;RACESTYPTINE HILO
V08AA;RADIALAR
M02AC;RADIO SALIL
G03XC;RALOXIFENO
M01BA;RAMATOCINA
C09AA;RAMIPRIL
C09BA;RAMIPRIL+ HIDROCLOROTIAZIDA
A02BA;RAN H2
C01EB;RANEXA
M01AX;RANGOZONA
A02BA;RANIDIN
A02BA;RANILONGA
A02BA;RANITIDINA
A02BA;RANIVEL
A02BA;RANIX
A02BA;RANUBER
L04AA;RAPAMUNE
R06AX;RAPIDAL
R06AX;RAPIDAL PLUS
B01AD;RAPILYSIN
L04AA;RAPTIVA
A07EC;RASAL
C09XA;RASILAMLO
C09XA;RASILEZ
C09XA;RASILEZ HCT
A10BB;RASTINON
R06AE;RATIOALERG
M01AE;RATIODOL
M02AA;RATIODOL GEL
G02CX;RATIOFEMIN
L03AA;RATIOGRASTIM
R05X;RATIOGRIP
N05CM;RATIOMIR
R05CB;RATIOMUCOL
R01AA;RATIONASAL
M02AA;RATIOPARCH
J01CA;RAUDOPEN
G04CX;RAVERON
A11JA;RAVIGONA
J01CA;REA AMOXICILINA
R05CZ;REA TOS AMOXICILINA
R06AE;REACTINE CETIRIZINA
R01BA;REACTINE CETIRIZINA/PSEUDOEFEDRINA
S01GX;REACTINE LEVOCABASTINA COLIRIO
R01AC;REACTINE LEVOCABASTINANEBULIZADOR NASAL
G03BA;REANDRON
J05AB;REBETOL
L03AB;REBIF
N06AX;REBOXETINA
C09AA;RECA
J01CA;RECEFRIL
N01AX;RECOFOL
B02BD;RECOMBINATE
J07BC;RECOMBIVAX HB
M01AH;RECOX
R02AA;RECTAMIGDOL
C05AA;RECTO MENADERM
C05AE;RECTOGESIC
N02BB;RECTOLMIN ANTITERM
R03DB;RECTOLMIN BRONQUIAL
A07EA;RECTOVALONE
A11GA;REDOXC
A11GA;REDOXON
A11GB;REDOXON CALCIOVIT
A11AA;REDOXON COMPLEX
A13AA;REDOXON COMPLEX FOL GINS
A13AA;REDSENG POLIVIT
C10AB;REDUCTEROL
A08AA;REDUCTIL
C08DA;REDUPRES RETARD
N03AB;REDUTONA
B05BB;REEMPLAZANTE GASTRI
